id,cif_path,target
8318347,part_1\8318347-(id_167667).cif,13.524611798458793
8318459,part_1\8318459-(id_167639).cif,5.54742370203843
8319320,part_1\8319320-(id_167640).cif,10.239867967918816
8321874,part_1\8321874-(id_167641).cif,4.7433076556907
8322959,part_1\8322959-(id_167642).cif,5.504892025232081
8323183,part_1\8323183-(id_167668).cif,11.213984722160886
8323211,part_1\8323211-(id_167669).cif,9.779466958522011
8323836,part_1\8323836-(id_167670).cif,11.028446210813392
8324002,part_1\8324002-(id_167671).cif,10.431943107037492
8325000,part_1\8325000-(id_167672).cif,7.825891723084274
8325096,part_1\8325096-(id_167643).cif,5.634430975373007
8326122,part_1\8326122-(id_167673).cif,15.419962186263692
8326559,part_1\8326559-(id_167644).cif,8.049127736552986
8326730,part_1\8326730-(id_167645).cif,7.457446975941944
8326866,part_1\8326866-(id_167646).cif,7.822506921940867
8326877,part_1\8326877-(id_167674).cif,7.9891377089904
8328497,part_1\8328497-(id_167675).cif,7.960642981935298
8328498,part_1\8328498-(id_167676).cif,7.805569970617575
8328529,part_1\8328529-(id_167677).cif,6.728640831739904
8329212,part_1\8329212-(id_167678).cif,7.590418941537504
8329795,part_1\8329795-(id_167679).cif,9.459158726172838
8329937,part_1\8329937-(id_167647).cif,5.030742596719883
8331121,part_1\8331121-(id_167680).cif,10.043456387571394
ABW-0,part_1\ABW-0-(id_168868).cif,8.208726910936042
ACO-0,part_1\ACO-0-(id_168869).cif,6.733056082962522
AEI-0,part_1\AEI-0-(id_168870).cif,8.54619755456512
AEL-0,part_1\AEL-0-(id_168871).cif,3.404999817949473
AEN-0,part_1\AEN-0-(id_168872).cif,4.518043475067235
AET-0,part_1\AET-0-(id_168873).cif,3.9767419963307793
AFG-0,part_1\AFG-0-(id_168874).cif,6.136711232426253
AFI-0,part_1\AFI-0-(id_168875).cif,4.991020524664744
AFN-0,part_1\AFN-0-(id_168876).cif,5.387122650074649
AFO-0,part_1\AFO-0-(id_168877).cif,3.365427772305726
AFR-0,part_1\AFR-0-(id_168878).cif,9.159593291691245
AFS-0,part_1\AFS-0-(id_168879).cif,8.918286598518828
AFT-0,part_1\AFT-0-(id_168880).cif,8.784760844414796
AFV-0,part_1\AFV-0-(id_168881).cif,7.772936242787795
AFX-0,part_1\AFX-0-(id_168882).cif,9.044964413562875
AFY-0,part_1\AFY-0-(id_168883).cif,10.497988247483057
AHT-0,part_1\AHT-0-(id_168884).cif,5.24620791169137
ANA-0,part_1\ANA-0-(id_168885).cif,5.530229318223349
APC-0,part_1\APC-0-(id_168886).cif,4.201284203777058
APD-0,part_1\APD-0-(id_168887).cif,4.172634664454417
AST-0,part_1\AST-0-(id_168888).cif,7.686735676451622
ASV-0,part_1\ASV-0-(id_168889).cif,3.5113896022528164
ATN-0,part_1\ATN-0-(id_168890).cif,3.9838961399478663
ATO-0,part_1\ATO-0-(id_168891).cif,2.32624119450769
ATS-0,part_1\ATS-0-(id_168892).cif,6.829256178067467
ATT-0,part_1\ATT-0-(id_168893).cif,6.996007992196087
ATV-0,part_1\ATV-0-(id_168894).cif,2.7752399706476356
AVL-0,part_1\AVL-0-(id_168895).cif,7.61344754883319
AWO-0,part_1\AWO-0-(id_168896).cif,3.0064490698960404
AWW-0,part_1\AWW-0-(id_168897).cif,6.437866309510178
BCT-0,part_1\BCT-0-(id_168898).cif,3.130913162598706
BEA-0,part_1\BEA-0-(id_168899).cif,7.971770363417131
BEC-0,part_1\BEC-0-(id_168900).cif,8.540175088249722
BIK-0,part_1\BIK-0-(id_168901).cif,5.117206223047877
BOF-0,part_1\BOF-0-(id_168902).cif,4.295931119262066
BOG-0,part_1\BOG-0-(id_168903).cif,7.302172549891638
BOZ-0,part_1\BOZ-0-(id_168904).cif,11.759386626661366
BPH-0,part_1\BPH-0-(id_168905).cif,8.956695561891914
BRE-0,part_1\BRE-0-(id_168906).cif,5.091179871151255
BSV-0,part_1\BSV-0-(id_168907).cif,5.485987385843965
CAS-0,part_1\CAS-0-(id_168908).cif,2.7729301719421158
CDO-0,part_1\CDO-0-(id_168909).cif,4.411850373617285
CFI-0,part_1\CFI-0-(id_168910).cif,7.461041603858273
CGF-0,part_1\CGF-0-(id_168911).cif,3.412611948200496
CGS-0,part_1\CGS-0-(id_168912).cif,6.433386811790808
CON-0,part_1\CON-0-(id_168913).cif,7.800710011935423
CSV-0,part_1\CSV-0-(id_168914).cif,7.378701161223523
CZP-0,part_1\CZP-0-(id_168915).cif,4.131724283936939
DAC-0,part_1\DAC-0-(id_168916).cif,5.286191393133771
DDR-0,part_1\DDR-0-(id_168917).cif,5.17457564173588
DFO-0,part_1\DFO-0-(id_168918).cif,8.823034257357296
DFT-0,part_1\DFT-0-(id_168919).cif,4.246435303461962
DOH-0,part_1\DOH-0-(id_168920).cif,4.748441505370877
DON-0,part_1\DON-0-(id_168921).cif,4.973678291591331
EAB-0,part_1\EAB-0-(id_168922).cif,7.302815614480143
EDI-0,part_1\EDI-0-(id_168923).cif,5.719746053675149
EEI-0,part_1\EEI-0-(id_168924).cif,4.772687613196361
EMT-0,part_1\EMT-0-(id_168925).cif,10.779721938210628
EON-0,part_1\EON-0-(id_168926).cif,6.466519483741298
EPI-0,part_1\EPI-0-(id_168927).cif,4.433145883783547
ERI-0,part_1\ERI-0-(id_168928).cif,6.776151423958951
ESV-0,part_1\ESV-0-(id_168929).cif,5.8429615778119155
ETL-0,part_1\ETL-0-(id_168930).cif,5.914932154998785
ETR-0,part_1\ETR-0-(id_168931).cif,7.731286157361741
EUO-0,part_1\EUO-0-(id_168932).cif,5.759234229474044
EWS-0,part_1\EWS-0-(id_168933).cif,5.757866846541491
EZT-0,part_1\EZT-0-(id_168934).cif,5.172422501614467
FAR-0,part_1\FAR-0-(id_168935).cif,5.481859488416553
FAU-0,part_1\FAU-0-(id_168936).cif,10.954564660610439
FER-0,part_1\FER-0-(id_168937).cif,4.959777129415671
FRA-0,part_1\FRA-0-(id_168938).cif,5.850486765291333
GIS-0,part_1\GIS-0-(id_168939).cif,7.614876873334873
GIU-0,part_1\GIU-0-(id_168940).cif,5.523677353304786
GME-0,part_1\GME-0-(id_168941).cif,9.338231721902668
GON-0,part_1\GON-0-(id_168942).cif,3.20334492921269
GOO-0,part_1\GOO-0-(id_168943).cif,3.489986716244432
HEU-0,part_1\HEU-0-(id_168944).cif,4.531490977450095
hMOF-0,part_1\hMOF-0-(id_15339).cif,43.6244601393883
hMOF-1,part_1\hMOF-1-(id_15344).cif,12.825724734954273
hMOF-10,part_1\hMOF-10-(id_15348).cif,10.307074590185229
hMOF-100,part_1\hMOF-100-(id_15438).cif,35.82907018355826
hMOF-1000,part_1\hMOF-1000-(id_16338).cif,7.975673843651239
hMOF-10000,part_1\hMOF-10000-(id_25191).cif,4.37771498746204
hMOF-1000000,part_1\hMOF-1000000-(id_52617).cif,17.615162575409347
hMOF-1000001,part_1\hMOF-1000001-(id_52618).cif,15.694927095712845
hMOF-1000002,part_1\hMOF-1000002-(id_52619).cif,14.021277540452886
hMOF-1000003,part_1\hMOF-1000003-(id_52620).cif,14.04646873472173
hMOF-1000004,part_1\hMOF-1000004-(id_52621).cif,17.88459836469982
hMOF-1000005,part_1\hMOF-1000005-(id_52623).cif,14.221792799468988
hMOF-1000006,part_1\hMOF-1000006-(id_52622).cif,16.818371209619226
hMOF-1000007,part_1\hMOF-1000007-(id_52624).cif,12.395898552555446
hMOF-1000008,part_1\hMOF-1000008-(id_52626).cif,5.806187855498344
hMOF-1000009,part_1\hMOF-1000009-(id_52625).cif,13.071149137519905
hMOF-1000010,part_1\hMOF-1000010-(id_52628).cif,17.66616661372165
hMOF-1000011,part_1\hMOF-1000011-(id_52627).cif,16.082024531117444
hMOF-1000012,part_1\hMOF-1000012-(id_52629).cif,15.860678652315078
hMOF-1000013,part_1\hMOF-1000013-(id_52630).cif,14.601092491079124
hMOF-1000014,part_1\hMOF-1000014-(id_52631).cif,15.539608072760608
hMOF-1000015,part_1\hMOF-1000015-(id_52632).cif,16.396616195990635
hMOF-1000016,part_1\hMOF-1000016-(id_52633).cif,15.533385635560828
hMOF-1000017,part_1\hMOF-1000017-(id_52634).cif,14.818437126248538
hMOF-1000018,part_1\hMOF-1000018-(id_52635).cif,16.587069564415238
hMOF-1000019,part_1\hMOF-1000019-(id_52637).cif,13.775327954288986
hMOF-1000020,part_1\hMOF-1000020-(id_52636).cif,10.796755537823838
hMOF-1000021,part_1\hMOF-1000021-(id_52642).cif,14.457336483831424
hMOF-1000022,part_1\hMOF-1000022-(id_52638).cif,20.013669254127453
hMOF-1000023,part_1\hMOF-1000023-(id_52639).cif,22.52767237218536
hMOF-1000024,part_1\hMOF-1000024-(id_52640).cif,17.70116604176281
hMOF-1000025,part_1\hMOF-1000025-(id_52641).cif,11.766295601847046
hMOF-1000026,part_1\hMOF-1000026-(id_52644).cif,15.4618583025226
hMOF-1000027,part_1\hMOF-1000027-(id_52643).cif,21.368794481437597
hMOF-1000028,part_1\hMOF-1000028-(id_52645).cif,20.38889056526354
hMOF-1000029,part_1\hMOF-1000029-(id_52646).cif,22.79188036070514
hMOF-1000030,part_1\hMOF-1000030-(id_52647).cif,23.991262217182886
hMOF-1000031,part_1\hMOF-1000031-(id_52649).cif,23.62231561979616
hMOF-1000032,part_1\hMOF-1000032-(id_52648).cif,18.200806875552573
hMOF-1000033,part_1\hMOF-1000033-(id_52651).cif,5.515709581189754
hMOF-1000034,part_1\hMOF-1000034-(id_52650).cif,35.48828438881302
hMOF-1000035,part_1\hMOF-1000035-(id_52652).cif,7.539772933624924
hMOF-1000036,part_1\hMOF-1000036-(id_52653).cif,29.14167611238624
hMOF-1000037,part_1\hMOF-1000037-(id_52654).cif,27.885608944508274
hMOF-1000038,part_1\hMOF-1000038-(id_52655).cif,27.218962530414007
hMOF-1000039,part_1\hMOF-1000039-(id_52656).cif,18.120964889004387
hMOF-1000040,part_1\hMOF-1000040-(id_52657).cif,19.60766592726567
hMOF-1000041,part_1\hMOF-1000041-(id_52658).cif,23.39645875549586
hMOF-1000042,part_1\hMOF-1000042-(id_52660).cif,21.561615957261345
hMOF-1000043,part_1\hMOF-1000043-(id_52659).cif,25.26881527848183
hMOF-1000044,part_1\hMOF-1000044-(id_52661).cif,29.40655411261537
hMOF-1000045,part_1\hMOF-1000045-(id_52662).cif,26.852509661798983
hMOF-1000046,part_1\hMOF-1000046-(id_52663).cif,0.00033566161085329976
hMOF-1000047,part_1\hMOF-1000047-(id_52665).cif,30.845676039609817
hMOF-1000048,part_1\hMOF-1000048-(id_52664).cif,30.25187568922068
hMOF-1000049,part_1\hMOF-1000049-(id_52666).cif,18.184695294502024
hMOF-1000050,part_1\hMOF-1000050-(id_52667).cif,24.9776702396819
hMOF-1000051,part_1\hMOF-1000051-(id_52668).cif,26.00359654743427
hMOF-1000052,part_1\hMOF-1000052-(id_52669).cif,33.400260155461034
hMOF-1000053,part_1\hMOF-1000053-(id_52670).cif,17.06905193457887
hMOF-1000054,part_1\hMOF-1000054-(id_52671).cif,21.242541981575098
hMOF-1000055,part_1\hMOF-1000055-(id_52673).cif,15.748726377844438
hMOF-1000056,part_1\hMOF-1000056-(id_52672).cif,38.521140343567296
hMOF-1000057,part_1\hMOF-1000057-(id_52674).cif,38.840354382939935
hMOF-1000058,part_1\hMOF-1000058-(id_52675).cif,25.128610743065707
hMOF-1000059,part_1\hMOF-1000059-(id_52676).cif,18.74882668285212
hMOF-1000060,part_1\hMOF-1000060-(id_52679).cif,26.30939159728092
hMOF-1000061,part_1\hMOF-1000061-(id_52677).cif,25.93262691608958
hMOF-1000062,part_1\hMOF-1000062-(id_52678).cif,24.800848745324718
hMOF-1000063,part_1\hMOF-1000063-(id_52680).cif,26.600522668705427
hMOF-1000064,part_1\hMOF-1000064-(id_52683).cif,18.332181198427794
hMOF-1000065,part_1\hMOF-1000065-(id_52681).cif,19.412661386770658
hMOF-1000066,part_1\hMOF-1000066-(id_52682).cif,42.19847190287071
hMOF-1000067,part_1\hMOF-1000067-(id_52684).cif,34.72698384071606
hMOF-1000068,part_1\hMOF-1000068-(id_52685).cif,33.090168635769686
hMOF-1000069,part_1\hMOF-1000069-(id_52686).cif,30.535956394611848
hMOF-1000070,part_1\hMOF-1000070-(id_52687).cif,19.13449921864868
hMOF-1000071,part_1\hMOF-1000071-(id_52688).cif,34.42689688778754
hMOF-1000072,part_1\hMOF-1000072-(id_52690).cif,33.42215469715385
hMOF-1000073,part_1\hMOF-1000073-(id_52691).cif,15.031268792330017
hMOF-1000074,part_1\hMOF-1000074-(id_52689).cif,29.852512279768355
hMOF-1000075,part_1\hMOF-1000075-(id_52692).cif,30.91730467042789
hMOF-1000076,part_1\hMOF-1000076-(id_52693).cif,31.051926065342844
hMOF-1000077,part_1\hMOF-1000077-(id_52694).cif,28.18039019304374
hMOF-1000078,part_1\hMOF-1000078-(id_52695).cif,49.46088538876852
hMOF-1000079,part_1\hMOF-1000079-(id_52697).cif,40.92043901483794
hMOF-1000080,part_1\hMOF-1000080-(id_52696).cif,32.08744516449718
hMOF-1000081,part_1\hMOF-1000081-(id_52699).cif,36.779770575520715
hMOF-1000082,part_1\hMOF-1000082-(id_52701).cif,31.618088975948915
hMOF-1000083,part_1\hMOF-1000083-(id_52698).cif,22.735719238834758
hMOF-1000084,part_1\hMOF-1000084-(id_52700).cif,21.3343622529853
hMOF-1000085,part_1\hMOF-1000085-(id_52702).cif,23.522330947411596
hMOF-1000086,part_1\hMOF-1000086-(id_52704).cif,40.217356800373416
hMOF-1000087,part_1\hMOF-1000087-(id_52703).cif,42.812834425931584
hMOF-1000088,part_1\hMOF-1000088-(id_52707).cif,41.65892439217102
hMOF-1000089,part_1\hMOF-1000089-(id_52706).cif,42.59295324920983
hMOF-1000090,part_1\hMOF-1000090-(id_52705).cif,37.619024362539875
hMOF-1000091,part_1\hMOF-1000091-(id_52709).cif,40.45603919325924
hMOF-1000092,part_1\hMOF-1000092-(id_52708).cif,38.978337887248706
hMOF-1000093,part_1\hMOF-1000093-(id_52710).cif,15.446421075201002
hMOF-1000094,part_1\hMOF-1000094-(id_52711).cif,14.310997930294937
hMOF-1000095,part_1\hMOF-1000095-(id_52713).cif,15.364684201727702
hMOF-1000096,part_1\hMOF-1000096-(id_52712).cif,13.738511530403875
hMOF-1000097,part_1\hMOF-1000097-(id_52715).cif,12.134923124407727
hMOF-1000098,part_1\hMOF-1000098-(id_52714).cif,11.041089462962061
hMOF-1000099,part_1\hMOF-1000099-(id_52716).cif,13.620612716198977
hMOF-10001,part_1\hMOF-10001-(id_25192).cif,23.432233968234186
hMOF-1000100,part_1\hMOF-1000100-(id_52718).cif,7.326947276001761
hMOF-1000101,part_1\hMOF-1000101-(id_52717).cif,3.079460676744796
hMOF-1000102,part_1\hMOF-1000102-(id_52720).cif,13.13259446926808
hMOF-1000103,part_1\hMOF-1000103-(id_52719).cif,15.473239375640746
hMOF-1000104,part_1\hMOF-1000104-(id_52721).cif,9.61792314370237
hMOF-1000105,part_1\hMOF-1000105-(id_52724).cif,9.831302077360956
hMOF-1000106,part_1\hMOF-1000106-(id_52723).cif,15.840603703836418
hMOF-1000107,part_1\hMOF-1000107-(id_52722).cif,13.570782585386226
hMOF-1000108,part_1\hMOF-1000108-(id_52725).cif,15.569496273620471
hMOF-1000109,part_1\hMOF-1000109-(id_52726).cif,15.119067172410091
hMOF-1000110,part_1\hMOF-1000110-(id_52727).cif,13.118138626690993
hMOF-1000111,part_1\hMOF-1000111-(id_52731).cif,13.623256421702965
hMOF-1000112,part_1\hMOF-1000112-(id_52728).cif,10.99066227084135
hMOF-1000113,part_1\hMOF-1000113-(id_52729).cif,9.709842939489992
hMOF-1000114,part_1\hMOF-1000114-(id_52730).cif,8.220897389746936
hMOF-1000115,part_1\hMOF-1000115-(id_52732).cif,13.366624842325503
hMOF-1000116,part_1\hMOF-1000116-(id_52733).cif,21.2691188266065
hMOF-1000117,part_1\hMOF-1000117-(id_52734).cif,15.578172573661861
hMOF-1000118,part_1\hMOF-1000118-(id_52736).cif,16.235630635501344
hMOF-1000119,part_1\hMOF-1000119-(id_52737).cif,17.924022615567374
hMOF-1000120,part_1\hMOF-1000120-(id_52738).cif,6.663620867129461
hMOF-1000121,part_1\hMOF-1000121-(id_52735).cif,19.64489660401904
hMOF-1000122,part_1\hMOF-1000122-(id_52739).cif,15.987319177160911
hMOF-1000123,part_1\hMOF-1000123-(id_52741).cif,15.588397385840388
hMOF-1000124,part_1\hMOF-1000124-(id_52740).cif,18.40710774084431
hMOF-1000125,part_1\hMOF-1000125-(id_52742).cif,15.865583388518289
hMOF-1000126,part_1\hMOF-1000126-(id_52743).cif,20.303627546088368
hMOF-1000127,part_1\hMOF-1000127-(id_52744).cif,9.52075811404429
hMOF-1000128,part_1\hMOF-1000128-(id_52745).cif,17.853990286064597
hMOF-1000129,part_1\hMOF-1000129-(id_52746).cif,7.09660940024443
hMOF-1000130,part_1\hMOF-1000130-(id_52747).cif,15.971988993788846
hMOF-1000131,part_1\hMOF-1000131-(id_52750).cif,19.351961183456
hMOF-1000132,part_1\hMOF-1000132-(id_52749).cif,4.925209232989386
hMOF-1000133,part_1\hMOF-1000133-(id_52748).cif,11.960984121672096
hMOF-1000134,part_1\hMOF-1000134-(id_52751).cif,3.9023701643235174
hMOF-1000135,part_1\hMOF-1000135-(id_52753).cif,22.13239910902417
hMOF-1000136,part_1\hMOF-1000136-(id_52752).cif,17.09939440048835
hMOF-1000137,part_1\hMOF-1000137-(id_52754).cif,19.074580410585217
hMOF-1000138,part_1\hMOF-1000138-(id_52755).cif,17.684712042074494
hMOF-1000139,part_1\hMOF-1000139-(id_52756).cif,2.0771250153576655
hMOF-1000140,part_1\hMOF-1000140-(id_52757).cif,13.568055065569306
hMOF-1000141,part_1\hMOF-1000141-(id_52758).cif,12.936840797485363
hMOF-1000142,part_1\hMOF-1000142-(id_52759).cif,13.32442877811026
hMOF-1000143,part_1\hMOF-1000143-(id_52760).cif,7.088838097430186
hMOF-1000144,part_1\hMOF-1000144-(id_52761).cif,8.95099586840112
hMOF-1000145,part_1\hMOF-1000145-(id_52764).cif,3.7960073282512234
hMOF-1000146,part_1\hMOF-1000146-(id_52763).cif,8.805805258073818
hMOF-1000147,part_1\hMOF-1000147-(id_52765).cif,10.642183402014345
hMOF-1000148,part_1\hMOF-1000148-(id_52762).cif,12.127296275965575
hMOF-1000149,part_1\hMOF-1000149-(id_52766).cif,7.970631142965623
hMOF-1000150,part_1\hMOF-1000150-(id_52767).cif,0.17287745336552993
hMOF-1000151,part_1\hMOF-1000151-(id_52768).cif,13.0186726141837
hMOF-1000152,part_1\hMOF-1000152-(id_52770).cif,14.583372721700945
hMOF-1000153,part_1\hMOF-1000153-(id_52772).cif,9.508600201727337
hMOF-1000154,part_1\hMOF-1000154-(id_52769).cif,10.938710421920375
hMOF-1000155,part_1\hMOF-1000155-(id_52771).cif,1.9796137045851319
hMOF-1000156,part_1\hMOF-1000156-(id_52775).cif,1.2305130183405397
hMOF-1000157,part_1\hMOF-1000157-(id_52774).cif,20.66772483297633
hMOF-1000158,part_1\hMOF-1000158-(id_52776).cif,0.0
hMOF-1000159,part_1\hMOF-1000159-(id_52773).cif,18.673917172079744
hMOF-1000160,part_1\hMOF-1000160-(id_52777).cif,0.0
hMOF-1000161,part_1\hMOF-1000161-(id_52778).cif,19.69259442862317
hMOF-1000162,part_1\hMOF-1000162-(id_52779).cif,0.0
hMOF-1000163,part_1\hMOF-1000163-(id_52782).cif,18.68593445531517
hMOF-1000164,part_1\hMOF-1000164-(id_52781).cif,0.0
hMOF-1000165,part_1\hMOF-1000165-(id_52780).cif,15.135624366089973
hMOF-1000166,part_1\hMOF-1000166-(id_52783).cif,0.0
hMOF-1000167,part_1\hMOF-1000167-(id_52786).cif,17.207118320925467
hMOF-1000168,part_1\hMOF-1000168-(id_52785).cif,18.84185790298791
hMOF-1000169,part_1\hMOF-1000169-(id_52784).cif,19.3391955441498
hMOF-1000170,part_1\hMOF-1000170-(id_52789).cif,0.0
hMOF-1000171,part_1\hMOF-1000171-(id_52788).cif,0.0
hMOF-1000172,part_1\hMOF-1000172-(id_52787).cif,19.193586712388555
hMOF-1000173,part_1\hMOF-1000173-(id_52791).cif,0.0
hMOF-1000174,part_1\hMOF-1000174-(id_52790).cif,19.27097289949419
hMOF-1000175,part_1\hMOF-1000175-(id_52792).cif,0.0
hMOF-1000176,part_1\hMOF-1000176-(id_52793).cif,17.233032395886507
hMOF-1000177,part_1\hMOF-1000177-(id_52794).cif,13.870635363772266
hMOF-1000178,part_1\hMOF-1000178-(id_52797).cif,17.00727748106715
hMOF-1000179,part_1\hMOF-1000179-(id_52795).cif,18.467545472145634
hMOF-1000180,part_1\hMOF-1000180-(id_52796).cif,24.07231333194055
hMOF-1000181,part_1\hMOF-1000181-(id_52798).cif,24.026227029215114
hMOF-1000182,part_1\hMOF-1000182-(id_52799).cif,22.221113320644612
hMOF-1000183,part_1\hMOF-1000183-(id_52800).cif,17.459457303749137
hMOF-1000184,part_1\hMOF-1000184-(id_165557).cif,19.588884533322503
hMOF-1000185,part_1\hMOF-1000185-(id_165558).cif,0.0
hMOF-1000186,part_1\hMOF-1000186-(id_165559).cif,0.0
hMOF-1000187,part_1\hMOF-1000187-(id_52805).cif,19.91911043078318
hMOF-1000188,part_1\hMOF-1000188-(id_52808).cif,0.0
hMOF-1000189,part_1\hMOF-1000189-(id_52803).cif,19.47586083272175
hMOF-1000190,part_1\hMOF-1000190-(id_52806).cif,0.0
hMOF-1000191,part_1\hMOF-1000191-(id_52807).cif,0.0
hMOF-1000192,part_1\hMOF-1000192-(id_52809).cif,18.709101601504496
hMOF-1000193,part_1\hMOF-1000193-(id_52810).cif,21.55658369335537
hMOF-1000194,part_1\hMOF-1000194-(id_52811).cif,21.72479823947686
hMOF-1000195,part_1\hMOF-1000195-(id_165560).cif,19.581129960255264
hMOF-1000196,part_1\hMOF-1000196-(id_165561).cif,0.0
hMOF-1000197,part_1\hMOF-1000197-(id_165562).cif,0.0
hMOF-1000198,part_1\hMOF-1000198-(id_52814).cif,23.575882270554953
hMOF-1000199,part_1\hMOF-1000199-(id_52816).cif,19.758691954073928
hMOF-10002,part_1\hMOF-10002-(id_25193).cif,5.0006363346118174
hMOF-1000200,part_1\hMOF-1000200-(id_165563).cif,19.739771377407404
hMOF-1000201,part_1\hMOF-1000201-(id_165564).cif,0.0
hMOF-1000202,part_1\hMOF-1000202-(id_165565).cif,0.0
hMOF-1000203,part_1\hMOF-1000203-(id_52819).cif,14.208783018706637
hMOF-1000204,part_1\hMOF-1000204-(id_52817).cif,8.213372121477503
hMOF-1000205,part_1\hMOF-1000205-(id_52818).cif,15.534662593025251
hMOF-1000206,part_1\hMOF-1000206-(id_52820).cif,7.380012068545509
hMOF-1000207,part_1\hMOF-1000207-(id_52821).cif,30.157252795836147
hMOF-1000208,part_1\hMOF-1000208-(id_52822).cif,23.175785540176967
hMOF-1000209,part_1\hMOF-1000209-(id_52823).cif,25.567667380997577
hMOF-1000210,part_1\hMOF-1000210-(id_52824).cif,5.073644952480671e-05
hMOF-1000211,part_1\hMOF-1000211-(id_52826).cif,23.59026286802913
hMOF-1000212,part_1\hMOF-1000212-(id_52825).cif,13.645196937081282
hMOF-1000213,part_1\hMOF-1000213-(id_52829).cif,19.0592676697993
hMOF-1000214,part_1\hMOF-1000214-(id_52827).cif,26.00082930412561
hMOF-1000215,part_1\hMOF-1000215-(id_52828).cif,22.250652077468345
hMOF-1000216,part_1\hMOF-1000216-(id_52830).cif,17.187933515974684
hMOF-1000217,part_1\hMOF-1000217-(id_52831).cif,22.507960231184963
hMOF-1000218,part_1\hMOF-1000218-(id_52832).cif,19.118993755876783
hMOF-1000219,part_1\hMOF-1000219-(id_52833).cif,11.199138904424077
hMOF-1000220,part_1\hMOF-1000220-(id_165566).cif,19.576324929270083
hMOF-1000221,part_1\hMOF-1000221-(id_165567).cif,0.0
hMOF-1000222,part_1\hMOF-1000222-(id_165571).cif,0.0
hMOF-1000223,part_1\hMOF-1000223-(id_165568).cif,19.468593440172423
hMOF-1000224,part_1\hMOF-1000224-(id_165570).cif,0.0
hMOF-1000225,part_1\hMOF-1000225-(id_165569).cif,0.0
hMOF-1000226,part_1\hMOF-1000226-(id_52835).cif,20.44103235397185
hMOF-1000227,part_1\hMOF-1000227-(id_52834).cif,19.218848962622392
hMOF-1000228,part_1\hMOF-1000228-(id_52836).cif,23.531110344174333
hMOF-1000229,part_1\hMOF-1000229-(id_52837).cif,17.12660567967868
hMOF-1000230,part_1\hMOF-1000230-(id_52842).cif,11.723724616361862
hMOF-1000231,part_1\hMOF-1000231-(id_52839).cif,19.592327832126532
hMOF-1000232,part_1\hMOF-1000232-(id_52838).cif,0.0
hMOF-1000233,part_1\hMOF-1000233-(id_52840).cif,0.0
hMOF-1000234,part_1\hMOF-1000234-(id_52844).cif,21.45118347036335
hMOF-1000235,part_1\hMOF-1000235-(id_52841).cif,17.637435157425408
